Date_Time,Date,Time,Coal,Gas,Hydro,Nuclear,Other,Wind,Total,Renewable,NonRenewable,Fossil_Fuel,Clean,Pct_Renew,Pct_Clean,Total_Carbon,Carbon_per_MWh,Carbon_per_kWh
2016-02-01T07:00:00Z,2016-02-01,07:00:00,8502.3,315,96.7,2459.1,143.8,8706.2,20223.1,8946.7,11276.4,8817.3,11405.800000000001,44.240002769110575,56.399859566535305,8295388.38,410.19370818519417,0.4101937081851942
2016-02-01T08:00:00Z,2016-02-01,08:00:00,10239.1,796.6,176.6,2459.1,143.79999999999998,8330,22145.2,8650.4,13494.800000000001,11035.7,11109.5,39.06218954897675,50.16662753102252,10159577.020000001,458.7710664161986,0.4587710664161986
2016-02-01T09:00:00Z,2016-02-01,09:00:00,10724.7,797.2,201.6,2459.1,144.2,7927.3,22254.100000000002,8273.1,13981.000000000002,11521.900000000001,10732.2,37.175621570856606,48.22572020436684,10626288.34,477.49800441266996,0.47749800441266993
2016-02-01T10:00:00Z,2016-02-01,10:00:00,10284.9,786.4,201.6,2460.1,169.4,7575.7,21478.1,7946.7,13531.4,11071.3,10406.8,36.99908278665245,48.45307545825748,10199425.18,474.8755793110191,0.47487557931101915
2016-02-01T11:00:00Z,2016-02-01,11:00:00,10238.9,795.1,201.6,2459.1,222.8,7245.8,21163.3,7670.2,13493.1,11034,10129.3,36.242929977839,47.86257341718919,10158775,480.0184753795486,0.4800184753795486
2016-02-01T12:00:00Z,2016-02-01,12:00:00,10244.5,826.5,132.7,2459.1,259.2,6823.2,20745.2,7215.0999999999995,13530.1,11071,9674.199999999999,34.7796116692054,46.63343809652353,10176921.600000001,490.56753369454145,0.4905675336945415
2016-02-01T13:00:00Z,2016-02-01,13:00:00,9984.7,826.5,132.7,2459.1,275,6466.8,20144.800000000003,6874.5,13270.300000000001,10811.2,9333.6,34.12543187323776,46.33255232119455,9927357.72,492.80001389936854,0.49280001389936856
2016-02-01T14:00:00Z,2016-02-01,14:00:00,9830.9,825.5,132.7,2459.1,271.70000000000005,6206.3,19726.2,6610.7,13115.5,10656.4,9069.8,33.512283156411264,45.978444910829246,9779210.84,495.74732284981394,0.49574732284981393
2016-02-01T15:00:00Z,2016-02-01,15:00:00,9791.4,825.5,132.7,2459.1,274.1,6026.2,19509,6433,13076,10616.9,8892.1,32.97452457839971,45.5794761392178,9741267.14,499.3217048541699,0.49932170485416993
2016-02-01T16:00:00Z,2016-02-01,16:00:00,9681.4,824.5,132.7,2459.1,266.6,5826,19190.300000000003,6225.3,12965,10505.9,8684.4,32.43982637061432,45.25411275488136,9635194.54,502.0867073469408,0.5020867073469408
2016-02-01T17:00:00Z,2016-02-01,17:00:00,10299,824.5,132.7,2459.1,235.60000000000002,5309.2,19260.100000000002,5677.5,13582.6,11123.5,8136.6,29.478040093249774,42.24588657379764,10228461.1,531.0699892523921,0.5310699892523921
2016-02-01T18:00:00Z,2016-02-01,18:00:00,10998.9,1059.5,132.7,2459.1,172.6,4780.4,19603.2,5085.7,14517.5,12058.4,7544.799999999999,25.94321335292197,38.48759386222657,10996336.04,560.9459700457068,0.5609459700457068
2016-02-01T19:00:00Z,2016-02-01,19:00:00,11169.4,2268.2,201.6,2459.1,144.4,4196.1,20438.8,4542.1,15896.699999999999,13437.599999999999,7001.200000000001,22.22292893907666,34.2544572088381,11651575.76,570.0714210227607,0.5700714210227606
2016-02-01T20:00:00Z,2016-02-01,20:00:00,11169.4,2339.6000000000004,201.6,2460.1,143.8,3656.5,19971,4001.9,15969.1,13509,6462,20.03855590606379,32.35691753041911,11680607,584.8784237143858,0.5848784237143858
2016-02-01T21:00:00Z,2016-02-01,21:00:00,11161.4,2259.1,201.6,2460.1,143.8,3281.4,19507.4,3626.8,15880.6,13420.5,6086.9,18.591918964085423,31.20303064478095,11640190.9,596.7064242287541,0.5967064242287542
2016-02-01T22:00:00Z,2016-02-01,22:00:00,11161.4,2250.9,201.6,2460.1,143.8,2865,19082.8,3210.4,15872.4,13412.3,5670.5,16.823526945731235,29.715240949965416,11636856.78,609.8086643469512,0.6098086643469512
2016-02-01T23:00:00Z,2016-02-01,23:00:00,11128.4,1919.6,191.6,2460.1,144,2434,18277.7,2769.6,15508.1,13048,5229.7,15.152891228108567,28.61246218069013,11470450.399999999,627.5653063569266,0.6275653063569266
2016-02-02T00:00:00Z,2016-02-02,00:00:00,11098.4,1235.4,96.7,2460.1,144,1916.9,16951.5,2157.6,14793.9,12333.8,4617.7,12.72807716131316,27.240657168982096,11163436.68,658.5515547296699,0.6585515547296699
2016-02-02T01:00:00Z,2016-02-02,01:00:00,11244.3,1396.6,97.1,2462.3,239.1,1465.8,16905.2,1802,15103.2,12640.9,4264.3,10.65944206516338,25.22478290703452,11369132.14,672.522782339162,0.672522782339162
2016-02-02T02:00:00Z,2016-02-02,02:00:00,10741.9,1396.6,95.7,2462.3,239.1,1135.1,16070.7,1469.8999999999999,14600.8,12138.5,3932.2,9.146459083922915,24.468131444181022,10886526.700000001,677.4145930171057,0.6774145930171057
2016-02-02T03:00:00Z,2016-02-02,03:00:00,10613.9,1488.7,95.7,2462.3,239.1,880.9,15780.600000000002,1215.7,14564.900000000001,12102.6,3678,7.703762848053938,23.307098589407243,10801017.76,684.4491185379516,0.6844491185379515
2016-02-02T04:00:00Z,2016-02-02,04:00:00,10533.9,2027.5,95.7,2463.3,239.1,836.8,16196.300000000001,1171.6,15024.7,12561.4,3634.9,7.233750918419638,22.442780141143345,10943245.84,675.6633206349597,0.6756633206349597
2016-02-02T05:00:00Z,2016-02-02,05:00:00,10485.9,2115,95.7,2463.3,239.1,853,16252.000000000002,1187.8,15064.2,12600.9,3651.1000000000004,7.308638936746245,22.465542702436622,10932714.54,672.6996394289932,0.6726996394289932
2016-02-02T06:00:00Z,2016-02-02,06:00:00,10483.9,2127.7,95.7,2463.3,239.1,970.2,16379.9,1305,15074.899999999998,12611.599999999999,3768.3,7.967081606114812,23.005634955036356,10935957.16,667.6449282352152,0.6676449282352152
2016-02-02T07:00:00Z,2016-02-02,07:00:00,10591.9,2568.1,164.6,2463.3,238.9,1130.4,17157.2,1533.9,15623.3,13160,3997.2000000000003,8.940269974121652,23.297507751847622,11218768.600000001,653.881087823188,0.653881087823188
2016-02-02T08:00:00Z,2016-02-02,08:00:00,10595.9,2875.5,180.6,2462.3,238.9,1304,17657.199999999997,1723.5,15933.7,13471.4,4185.8,9.760890741453913,23.705910336859755,11347599.84,642.6613415490566,0.6426613415490566
2016-02-02T09:00:00Z,2016-02-02,09:00:00,10595.9,2872.5,205.6,2462.3,239,1727.1,18102.399999999998,2171.7,15930.7,13468.4,4634,11.996751811914443,25.598815626657238,11346380.04,626.7887153084674,0.6267887153084675
2016-02-02T10:00:00Z,2016-02-02,10:00:00,10595.9,2799.3,205.6,2462.3,269.9,2077.4,18410.4,2552.9,15857.5,13395.2,5015.200000000001,13.866618867596575,27.241124581758136,11316616.92,614.6860969886585,0.6146860969886585
2016-02-02T11:00:00Z,2016-02-02,11:00:00,10595.9,2691.7,200.6,2461.3,336.8,2409.6,18695.899999999998,2947,15748.899999999998,13287.599999999999,5408.3,15.762814306880122,28.927732818425433,11272866.76,602.9592990976632,0.6029592990976632
2016-02-02T12:00:00Z,2016-02-02,12:00:00,10595.9,2346.2,131.7,2460.3,357.5,2833.3,18724.899999999998,3322.5,15402.399999999998,12942.099999999999,5782.8,17.74375297064337,30.882941964977125,11132386.459999999,594.5231461850263,0.5945231461850263
2016-02-02T13:00:00Z,2016-02-02,13:00:00,10579.9,2224.8,131.7,2460.3,352.29999999999995,3408.2,19157.2,3892.2,15265,12804.7,6352.5,20.31716534775437,33.159856346438936,11067655.62,577.7282494310233,0.5777282494310233
2016-02-02T14:00:00Z,2016-02-02,14:00:00,10227.8,1950.8000000000002,131.7,2460.3,348,3956.2,19074.8,4435.9,14638.899999999998,12178.599999999999,6896.2,23.25528970159582,36.15345901398704,10618019.959999999,556.6517059156583,0.5566517059156584
2016-02-02T15:00:00Z,2016-02-02,15:00:00,9962.3,1568.5,131.7,2460.3,346.20000000000005,4396.5,18865.5,4874.4,13991.099999999999,11530.8,7334.7,25.83764013675757,38.878905939413215,10207537.479999999,541.0690138082742,0.5410690138082742
2016-02-02T16:00:00Z,2016-02-02,16:00:00,9472.6,1882,131.7,2460.3,313.4,4756.9,19016.9,5202,13814.900000000001,11354.6,7662.3,27.354616157207534,40.292056013335504,9864600.76,518.7281186733904,0.5187281186733904
2016-02-02T17:00:00Z,2016-02-02,17:00:00,9592.3,1816.3,131.7,2460.3,301.5,4980.7,19282.8,5413.9,13868.899999999998,11408.599999999999,7874.2,28.076316717489156,40.83535586118199,9952870.959999999,516.152786939656,0.516152786939656
2016-02-02T18:00:00Z,2016-02-02,18:00:00,9496.9,1961.9,131.7,2460.3,229.39999999999998,4872.4,19152.6,5233.5,13919.099999999999,11458.8,7693.8,27.32527176466903,40.171047272955114,9920430.68,517.9678309994466,0.5179678309994467
2016-02-02T19:00:00Z,2016-02-02,19:00:00,10514.9,2101.9,210.6,2460.3,241.39999999999998,4859.6,20388.7,5311.6,15077.099999999999,12616.8,7771.9000000000005,26.05168549245415,38.11866376963711,10955245.48,537.319470098633,0.537319470098633
2016-02-02T20:00:00Z,2016-02-02,20:00:00,10538.7,2069.7,210.6,2460.3,238.9,5067.5,20585.700000000004,5517,15068.7,12608.400000000001,7977.3,26.80015739081012,38.751657704134416,10965015.24,532.6520468091927,0.5326520468091928
2016-02-02T21:00:00Z,2016-02-02,21:00:00,10398.4,1991.5,210.6,2460.3,238.9,5310.8,20610.5,5760.3,14850.2,12389.9,8220.6,27.948375827854736,39.88549525727178,10798446.94,523.9294020038329,0.523929402003833
2016-02-02T22:00:00Z,2016-02-02,22:00:00,9862.6,1878.2,194.2,2460.3,238.89999999999998,5470,20104.200000000004,5903.1,14201.100000000002,11740.800000000001,8363.400000000001,29.36252126421344,41.6002626316889,10237689.68,509.2313884660915,0.5092313884660915
2016-02-02T23:00:00Z,2016-02-02,23:00:00,9728.7,1714.6999999999998,105.3,2460.3,239.1,5386.2,19634.3,5730.5999999999995,13903.7,11443.400000000001,8190.9,29.18667841481489,41.71730084596854,10042586.24,511.48175590675504,0.511481755906755
2016-02-03T00:00:00Z,2016-02-03,00:00:00,9413.9,1573.8,79.3,2460.3,239.1,5136.8,18903.2,5455.2,13448,10987.699999999999,7915.5,28.858605950315287,41.87386262643361,9682899.42,512.2359928477717,0.5122359928477718
2016-02-03T01:00:00Z,2016-02-03,01:00:00,9555,920.8,76.5,2463.3,241.1,5543.6,18800.3,5861.200000000001,12939.099999999999,10475.8,8324.5,31.176098253751277,44.27854874656256,9552930.28,508.12648096041016,0.5081264809604101
2016-02-03T02:00:00Z,2016-02-03,02:00:00,9362.3,1106.4,79.2,2463.3,241.1,5365.9,18618.2,5686.2,12932,10468.699999999999,8149.5,30.541083455973183,43.771685769838115,9443287.62,507.2073358326798,0.5072073358326799
2016-02-03T03:00:00Z,2016-02-03,03:00:00,9452.2,866,79.2,2463.3,241.1,4834.6,17936.4,5154.9000000000005,12781.5,10318.2,7618.200000000001,28.7398809125577,42.47340603465579,9431898.92,525.8523962445083,0.5258523962445083
2016-02-03T04:00:00Z,2016-02-03,04:00:00,9051.7,849.2,79.2,2463.3,241.1,4573.1,17257.600000000002,4893.4000000000005,12364.2,9900.900000000001,7356.700000000001,28.355043575004636,42.62875486742073,9040347.740000002,523.8473333487855,0.5238473333487854
2016-02-03T05:00:00Z,2016-02-03,05:00:00,9342.7,877.4,79.2,2463.3,241.1,4336.4,17340.100000000002,4656.7,12683.400000000001,10220.1,7120,26.855093107882883,41.06089353579275,9331348.46,538.1369461537131,0.5381369461537131
2016-02-03T06:00:00Z,2016-02-03,06:00:00,9908.9,964.8,91.2,2462.3,238.1,4233.1,17898.4,4562.4000000000005,13336,10873.699999999999,7024.700000000001,25.49054664104054,39.24764224735172,9910777.02,553.724188754302,0.553724188754302
2016-02-03T07:00:00Z,2016-02-03,07:00:00,10220.1,1165.6,91.2,2462.3,237.89999999999998,4284.1,18461.2,4613.200000000001,13848,11385.7,7075.500000000001,24.988624791454512,38.32632764934024,10291361.02,557.4589419972699,0.5574589419972699
2016-02-03T08:00:00Z,2016-02-03,08:00:00,10601.2,1187.6,169.1,2462.3,237.89999999999998,4379.6,19037.7,4786.6,14251.100000000002,11788.800000000001,7248.9000000000005,25.14274308346071,38.07655336516491,10666390.88,560.2772855964744,0.5602772855964744
2016-02-03T09:00:00Z,2016-02-03,09:00:00,10732.5,1216,194.1,2461.3,238.2,4446.3,19288.4,4878.6,14409.8,11948.5,7339.9000000000005,25.292922170838434,38.05344144667261,10804065.1,560.1327792870326,0.5601327792870325
2016-02-03T10:00:00Z,2016-02-03,10:00:00,10379,1208.6,194.1,2461.3,254.2,4551.1,19048.300000000003,4999.4000000000005,14048.900000000001,11587.6,7460.700000000001,26.245911708656415,39.167274769926976,10461484.16,549.2082842038396,0.5492082842038396
2016-02-03T11:00:00Z,2016-02-03,11:00:00,10644.1,1216,194.1,2460.3,284.3,4482,19280.8,4960.4,14320.400000000001,11860.1,7420.7,25.72714825110991,38.48751089166424,10719148.06,555.9493413136385,0.5559493413136385
2016-02-03T12:00:00Z,2016-02-03,12:00:00,10645.5,1216,115.2,2460.3,299.20000000000005,4316.8,19053,4731.2,14321.8,11861.5,7191.5,24.83178502073164,37.74471211882643,10720492.9,562.666923844014,0.5626669238440141
2016-02-03T13:00:00Z,2016-02-03,13:00:00,10391.5,1199.6,115.2,2460.3,304.2,4094.6,18565.4,4514,14051.400000000001,11591.1,6974.3,24.314046559729388,37.56611761664171,10469832.26,563.9432632746938,0.5639432632746938
2016-02-03T14:00:00Z,2016-02-03,14:00:00,10281.8,1143.8,115.2,2460.3,303.59999999999997,3977.8,18282.5,4396.6,13885.899999999998,11425.599999999999,6856.9000000000005,24.048133460959935,37.505264597292495,10341766.16,565.6647701353754,0.5656647701353754
2016-02-03T15:00:00Z,2016-02-03,15:00:00,10271.2,825.4,115.2,2459.3,294.29999999999995,3970.1,17935.5,4379.5999999999995,13555.900000000001,11096.6,6838.9,24.418611134342502,38.13052326391792,10202122.360000001,568.8228574614592,0.5688228574614592
2016-02-03T16:00:00Z,2016-02-03,16:00:00,9974.9,620.4,115.2,2459.3,284.6,4186.3,17640.7,4586.1,13054.599999999999,10595.3,7045.4000000000005,25.99726768212146,39.9383244429076,9834143.58,557.4690108669157,0.5574690108669157
2016-02-03T17:00:00Z,2016-02-03,17:00:00,10244.1,798.2,115.2,2459.3,272.4,4573.4,18462.600000000002,4961,13501.600000000002,11042.300000000001,7420.3,26.870538277382384,40.19098068527726,10165030.58,550.5741650688418,0.5505741650688418
2016-02-03T18:00:00Z,2016-02-03,18:00:00,10299.5,805,115.2,2459.3,248.2,5172.7,19099.9,5536.0999999999995,13563.8,11104.5,7995.4,28.984968507688517,41.86095215158194,10221012.700000001,535.1343567243807,0.5351343567243807
2016-02-03T19:00:00Z,2016-02-03,19:00:00,10656.7,899.6,194.1,2460.3,238.49999999999997,5844.5,20293.7,6277.1,14016.600000000002,11556.300000000001,8737.400000000001,30.931274237817647,43.05474112655652,10602603.38,522.4578751040964,0.5224578751040964
2016-02-03T20:00:00Z,2016-02-03,20:00:00,10094.4,822,194.1,2460.3,232.89999999999998,6344.9,20148.6,6771.9,13376.7,10916.4,9232.2,33.60977933950746,45.820553289062275,10030905.84,497.8462940353176,0.4978462940353176
2016-02-03T21:00:00Z,2016-02-03,21:00:00,9107.2,406,194.1,2460.3,202.9,6753.7,19124.2,7150.7,11973.5,9513.2,9611,37.390845107246314,50.25569697033079,8913455.92,466.0825509040901,0.4660825509040901
2016-02-03T22:00:00Z,2016-02-03,22:00:00,8505.3,406,194.1,2461.3,172.9,7166.5,18906.1,7533.5,11372.599999999999,8911.3,9994.8,39.84692771116201,52.86547727981974,8335270.779999999,440.8773242498453,0.44087732424984527
2016-02-03T23:00:00Z,2016-02-03,23:00:00,8885,406,105.2,2461.3,203.1,7438.2,19498.8,7746.5,11752.3,9291,10207.8,39.728085830922936,52.35091390239399,8700010.6,446.1818470880259,0.4461818470880259
2016-02-04T00:00:00Z,2016-02-04,00:00:00,8372.9,406,79.2,2462.3,195.3,7668.4,19184.1,7942.9,11241.2,8778.9,10405.2,41.40355815493039,54.23866639560887,8208087.34,427.8588695847082,0.4278588695847082
2016-02-04T01:00:00Z,2016-02-04,01:00:00,6816.4,89,78.6,2461.3,173.5,8584,18202.8,8836.1,9366.7,6905.4,11297.400000000001,48.54253191816644,62.064078053925776,6584021.24,361.7037620585844,0.3617037620585844
2016-02-04T02:00:00Z,2016-02-04,02:00:00,6466.1,89,77.6,2461.3,173.5,8921.6,18189.1,9172.7,9016.400000000001,6555.1,11634,50.429652924003946,63.961383465921905,6247523.0600000005,343.4762060794652,0.3434762060794652
2016-02-04T03:00:00Z,2016-02-04,03:00:00,6187.4,89,77.6,2461.3,173.5,9065.8,18054.6,9316.9,8737.7,6276.4,11778.2,51.60402335138967,65.23656021180199,5979803.84,331.20666422961466,0.33120666422961464
2016-02-04T04:00:00Z,2016-02-04,04:00:00,6198.4,89,77.6,2461.3,173.5,9252.2,18252,9503.300000000001,8748.7,6287.4,11964.600000000002,52.06717072101688,65.55226824457596,5990370.44,328.2035086565856,0.3282035086565856
2016-02-04T05:00:00Z,2016-02-04,05:00:00,6155.4,89,77.6,2461.3,173.5,9346.1,18302.9,9597.2,8705.7,6244.4,12058.5,52.4354064110059,65.88300214720071,5949064.640000001,325.0339913347065,0.3250339913347065
2016-02-04T06:00:00Z,2016-02-04,06:00:00,6392,89,89.6,2461.3,173.5,9414,18619.4,9677.1,8942.3,6481,12138.400000000001,51.97321073718809,65.192218868492,6176342.600000001,331.71544732912986,0.33171544732912983
2016-02-04T07:00:00Z,2016-02-04,07:00:00,6459.9,89,89.6,2460.3,173.3,9310.5,18582.6,9573.4,9009.2,6548.9,12033.7,51.518086812394394,64.75789179124558,6241567.34,335.8823490792462,0.3358823490792462
2016-02-04T08:00:00Z,2016-02-04,08:00:00,6756.3,89,100.6,2460.3,173.3,9209.8,18789.3,9483.699999999999,9305.6,6845.3,11944,50.473939955187255,63.56809460703698,6526289.180000001,347.3407300963847,0.34734073009638466
2016-02-04T09:00:00Z,2016-02-04,09:00:00,7375.8,89,125.6,2460.3,174.1,8985.4,19210.2,9285.1,9925.1,7464.8,11745.400000000001,48.33421827987215,61.141476923717605,7121380.880000001,370.7083153741242,0.3707083153741242
2016-02-04T10:00:00Z,2016-02-04,10:00:00,7789.5,89,192.5,2460.3,197.7,8649.7,19378.7,9039.900000000001,10338.8,7878.5,11500.2,46.6486400016513,59.344538075309494,7518781.100000001,387.9920273289746,0.3879920273289746
2016-02-04T11:00:00Z,2016-02-04,11:00:00,8477.8,89,192.5,2460.3,270.1,8163.6,19653.3,8626.2,11027.099999999999,8566.8,11086.5,43.89186548823862,56.4103738303491,8179962.08,416.21315911322785,0.41621315911322787
2016-02-04T12:00:00Z,2016-02-04,12:00:00,8339.8,89,192.5,2460.3,298.4,7497,18877,7987.9,10889.099999999999,8428.8,10448.2,42.31551623669015,55.348837209302324,8047399.28,426.3071081209938,0.4263071081209938
2016-02-04T13:00:00Z,2016-02-04,13:00:00,8642.6,89,113.6,2461.3,300.1,6879.7,18486.3,7293.4,11192.900000000001,8731.6,9754.7,39.45300032997409,52.767184347327486,8338268.960000001,451.0512628270666,0.4510512628270666
2016-02-04T14:00:00Z,2016-02-04,14:00:00,8960.8,89,113.6,2461.3,295.2,6325.9,18245.800000000003,6734.7,11511.099999999999,9049.8,9196,36.91096033059662,50.40064014732156,8643931.879999999,473.7491302107881,0.4737491302107881
2016-02-04T15:00:00Z,2016-02-04,15:00:00,8957.5,89,113.6,2461.3,294.9,5962.3,17878.600000000002,6370.8,11507.8,9046.5,8832.1,35.633662591030614,49.40040047878469,8640761.9,483.30193079995075,0.48330193079995076
2016-02-04T16:00:00Z,2016-02-04,16:00:00,9144.6,89,113.6,2461.3,321.1,5501.4,17631,5936.0999999999995,11694.900000000001,9233.6,8397.4,33.668538369916625,47.628608700584195,8820490.16,500.2830332936305,0.5002830332936306
2016-02-04T17:00:00Z,2016-02-04,17:00:00,9506.2,994.1,113.6,2461.3,311.9,4977.1,18364.2,5402.6,12961.600000000002,10500.300000000001,7863.9000000000005,29.41919604447784,42.82190348613062,9535856.780000001,519.2633918166869,0.5192633918166869
2016-02-04T18:00:00Z,2016-02-04,18:00:00,10392.3,2271.3,113.6,2462.3,258.8,3939.7,19438,4312.0999999999995,15125.899999999998,12663.599999999999,6774.4,22.18386665294783,34.85132215248482,10906353.959999999,561.0841629797304,0.5610841629797304
2016-02-04T19:00:00Z,2016-02-04,19:00:00,11001.7,2220.5,192.5,2462.3,229.5,3480.3,19586.8,3902.3,15684.5,13222.2,6364.6,19.92311148324382,32.49433291808769,11471088.320000002,585.6540282230892,0.5856540282230892
2016-02-04T20:00:00Z,2016-02-04,20:00:00,11045.2,2348.5,192.5,2462.3,227.89999999999998,3432.5,19708.9,3852.9,15856,13393.7,6315.200000000001,19.549036222214326,32.04237679424017,11564919.22,586.7866405532526,0.5867866405532526
2016-02-04T21:00:00Z,2016-02-04,21:00:00,11035.2,2302.1,192.5,2463.3,227.9,3564.9,19785.9,3985.3,15800.600000000002,13337.300000000001,6448.6,20.142121409690738,32.59189624934928,11536446.98,583.0640496515194,0.5830640496515195
2016-02-04T22:00:00Z,2016-02-04,22:00:00,10897.5,2267.3,192.5,2463.3,227.9,3808.2,19856.699999999997,4228.5999999999995,15628.099999999999,13164.8,6691.9,21.295582851128337,33.70096743164776,11390022.68,573.6110572250174,0.5736110572250174
2016-02-04T23:00:00Z,2016-02-04,23:00:00,10634.2,2234.3,132.5,2463.3,228.1,3998.2,19690.6,4358.8,15331.8,12868.5,6822.1,22.136450895351086,34.64648106202961,11123678.900000002,564.9233085837914,0.5649233085837914
2016-02-05T00:00:00Z,2016-02-05,00:00:00,9743.4,2025.1,77.6,2463.3,198.1,4054.3,18561.800000000003,4330,14231.8,11768.5,6793.3,23.327479016043696,36.59828249415465,10182915.7,548.5952709327757,0.5485952709327757
2016-02-05T01:00:00Z,2016-02-05,01:00:00,9256.2,2210.2,76.5,2464.1,221.3,4515.7,18744,4813.5,13930.500000000002,11466.400000000001,7277.6,25.680217669654287,38.82629107981221,9790173.040000001,522.3097012377294,0.5223097012377295
2016-02-05T02:00:00Z,2016-02-05,02:00:00,8614.7,2199.9,76.5,2464.1,191.3,4722.3,18268.8,4990.1,13278.7,10814.6,7454.200000000001,27.314875634962345,40.802898931511656,9169760.160000002,501.9355491329481,0.5019355491329481
2016-02-05T03:00:00Z,2016-02-05,03:00:00,8446.6,2193.1,76.5,2464.1,167.5,4822.1,18169.9,5066.1,13103.800000000001,10639.7,7530.200000000001,27.881826537295197,41.44326606090292,9005518.420000002,495.62839751457085,0.49562839751457083
2016-02-05T04:00:00Z,2016-02-05,04:00:00,8672.7,2206.7,76.5,2463.1,167.5,4823.4,18409.9,5067.4,13342.500000000002,10879.400000000001,7530.5,27.525407525298885,40.90462196970108,9228239.840000002,501.2650715104374,0.5012650715104374
2016-02-05T05:00:00Z,2016-02-05,05:00:00,9313.8,2234.1000000000004,76.5,2463.1,167.5,4827.8,19082.8,5071.8,14011,11547.9,7534.9,26.57786069130316,39.48529565891798,9855221.34,516.4452459806737,0.5164452459806737
2016-02-05T06:00:00Z,2016-02-05,06:00:00,9774.2,2574.6000000000004,88.5,2463.1,194.5,4800.5,19895.4,5083.5,14811.900000000001,12348.800000000001,7546.6,25.55113242257004,37.931381123274726,10435928.88,524.5397870864622,0.5245397870864622
2016-02-05T07:00:00Z,2016-02-05,07:00:00,10621,2757.8999999999996,88.5,2463.1,224.3,4553.7,20708.5,4866.5,15842,13378.9,7329.6,23.500012072337444,35.39416181761113,11323894.74,546.8235140159837,0.5468235140159837
2016-02-05T08:00:00Z,2016-02-05,08:00:00,10788.6,3243.6,106.5,2463.1,227.89999999999998,4348.3,21178,4682.7,16495.3,14032.2,7145.799999999999,22.11115308338842,33.74161866087449,11682376.92,551.6279592029465,0.5516279592029465
2016-02-05T09:00:00Z,2016-02-05,09:00:00,10822.5,3206.3999999999996,131.5,2462.1,228.89999999999998,4053,20904.4,4413.4,16491,14028.9,6875.5,21.112301716385065,32.890204932932775,11699815.74,559.6819683894299,0.55968196838943
2016-02-05T10:00:00Z,2016-02-05,10:00:00,10814.6,3150.5,188.4,2462.1,261.3,3513.1,20389.999999999996,3962.8,16427.2,13965.1,6424.9,19.435017165277102,31.510053948013738,11669498.06,572.3147650809221,0.5723147650809222
2016-02-05T11:00:00Z,2016-02-05,11:00:00,10818.6,3143.8,196.4,2461.1,319.4,3118.4,20057.700000000004,3634.2,16423.5,13962.400000000001,6095.299999999999,18.118727471245453,30.388828230554836,11670616.24,581.852168493895,0.581852168493895
2016-02-05T12:00:00Z,2016-02-05,12:00:00,10822.6,3190.8999999999996,196.4,2461.1,339.79999999999995,2622.5,19633.3,3158.7,16474.6,14013.5,5619.799999999999,16.088482323399532,28.623817697483357,11693609.5,595.6008159606383,0.5956008159606383
2016-02-05T13:00:00Z,2016-02-05,13:00:00,10822.6,2916.6000000000004,127.5,2461.1,339.9,2133,18800.7,2600.4,16200.300000000001,13739.2,5061.5,13.831399894684774,26.921869930374932,11582079.120000001,616.0451004483876,0.6160451004483877
2016-02-05T14:00:00Z,2016-02-05,14:00:00,10814.6,2876.2,127.5,2460.1,336.79999999999995,1475.7,18090.9,1940,16150.9,13690.8,4400.1,10.723623479207777,24.3221730262176,11557967.68,638.8829566246012,0.6388829566246013
2016-02-05T15:00:00Z,2016-02-05,15:00:00,10757.8,2784.8,127.5,2460.1,338.5,1476.5,17945.199999999997,1942.5,16002.699999999999,13542.599999999999,4402.6,10.824621625838667,24.533580010253445,11466242.36,638.9587388270959,0.6389587388270959
2016-02-05T16:00:00Z,2016-02-05,16:00:00,10679.6,2783.5,127.5,2460.1,338,1676.3,18065,2141.8,15923.2,13463.1,4601.9,11.85607528369776,25.47412122889565,11390594.86,630.5338975920288,0.6305338975920288
2016-02-05T17:00:00Z,2016-02-05,17:00:00,10705.5,2784,127.5,2460.1,300.3,1782.9,18160.3,2210.7000000000003,15949.6,13489.5,4670.8,12.173257049718343,25.71983942996537,11415677.700000001,628.6062289719885,0.6286062289719885
2016-02-05T18:00:00Z,2016-02-05,18:00:00,10814.6,2872.2,127.5,2460.1,254,1845.5,18373.9,2227,16146.9,13686.8,4687.1,12.120453469323332,25.509554313455503,11556341.28,628.9541839239355,0.6289541839239355
2016-02-05T19:00:00Z,2016-02-05,19:00:00,10830.6,3139.4,196.4,2460.1,229.2,1989.3,18845,2414.9,16430.1,13970,4875,12.81453966569382,25.868930750862297,11680354.400000002,619.8118546033431,0.6198118546033431
2016-02-05T20:00:00Z,2016-02-05,20:00:00,10822.6,2960,196.4,2460.1,227.89999999999998,2555.7,19222.7,2980,16242.7,13782.6,5440.1,15.502504851035495,28.300394845677246,11599725.56,603.4389320959075,0.6034389320959075
2016-02-05T21:00:00Z,2016-02-05,21:00:00,10784.6,2938.8,196.4,2460.1,227.9,3357.9,19965.700000000004,3782.2000000000003,16183.500000000002,13723.400000000001,6242.3,18.943488082060732,31.265119680251622,11554602.84,578.72265134706,0.57872265134706
2016-02-05T22:00:00Z,2016-02-05,22:00:00,10740.4,2852,139.5,2460.1,223,3857.1,20272.1,4219.6,16052.5,13592.4,6679.700000000001,20.814814449415703,32.950212360830896,11476851.44,566.1402341148672,0.5661402341148672
